OrderID,ReturnDate,Reason
64131,2024-08-09,Damaged
42631,2024-12-13,Damaged
48460,2024-05-12,Changed Mind
8286,2024-08-26,Damaged
56545,2025-12-19,Changed Mind
36138,2025-12-02,Changed Mind
73918,2024-05-15,Damaged
56098,2025-07-12,Defective
25637,2024-11-10,Changed Mind
59976,2024-05-13,Damaged
63100,2024-04-23,Defective
56513,2025-12-16,Changed Mind
68414,2024-08-03,Defective
24264,2025-08-07,Late Delivery
60420,2025-02-16,Late Delivery
53043,2024-05-17,Defective
92131,2024-06-17,Changed Mind
62661,2025-06-09,Damaged
24014,2024-02-07,Wrong Item
12043,2024-06-18,Damaged
49784,2025-09-05,Wrong Item
76815,2024-12-21,Wrong Item
15395,2024-08-14,Changed Mind
73797,2025-10-25,Defective
50179,2024-02-16,Damaged
94485,2024-09-13,Defective
115,2025-03-13,Late Delivery
60900,2024-10-12,Changed Mind
59781,2025-12-18,Changed Mind
62200,2025-06-11,Late Delivery
76634,2024-05-19,Damaged
37379,2024-05-10,Late Delivery
6730,2025-04-27,Damaged
5905,2025-02-08,Wrong Item
65967,2024-11-30,Changed Mind
14530,2024-09-19,Damaged
65586,2025-02-17,Defective
7336,2024-07-08,Defective
88468,2024-05-01,Changed Mind
38224,2024-12-07,Late Delivery
58175,2024-03-19,Late Delivery
89551,2025-12-02,Damaged
4163,2024-08-15,Late Delivery
38540,2024-12-13,Changed Mind
69510,2024-02-25,Damaged
33889,2024-11-23,Wrong Item
38622,2024-06-13,Late Delivery
96588,2025-04-28,Late Delivery
10619,2024-01-16,Damaged
38358,2024-12-01,Defective
42506,2024-10-16,Late Delivery
32808,2024-02-28,Changed Mind
56781,2024-04-04,Late Delivery
40369,2025-05-13,Wrong Item
32387,2024-05-21,Late Delivery
17774,2024-07-05,Defective
61122,2025-04-23,Late Delivery
17973,2025-05-13,Damaged
64305,2025-06-26,Late Delivery
69596,2024-06-15,Defective
85583,2024-03-22,Damaged
14985,2024-11-24,Changed Mind
34607,2025-07-31,Damaged
9495,2024-10-31,Wrong Item
32072,2024-08-13,Damaged
5170,2024-04-21,Changed Mind
70610,2024-06-21,Late Delivery
11318,2024-06-12,Damaged
42991,2025-05-26,Damaged
79977,2025-05-29,Damaged
60107,2025-07-01,Damaged
67710,2025-04-08,Changed Mind
43943,2025-12-25,Defective
44018,2025-03-12,Defective
62413,2024-02-10,Damaged
27785,2025-02-24,Changed Mind
21660,2024-05-11,Changed Mind
31376,2024-01-11,Damaged
82861,2025-08-21,Wrong Item
13344,2025-07-14,Damaged
50615,2025-11-27,Wrong Item
34824,2025-07-24,Damaged
15838,2025-08-05,Wrong Item
85349,2024-09-12,Wrong Item
56730,2024-03-04,Damaged
59923,2025-08-30,Wrong Item
33804,2025-08-07,Late Delivery
19838,2025-10-14,Defective
21518,2025-06-07,Changed Mind
91196,2024-11-29,Wrong Item
28011,2024-12-19,Wrong Item
30221,2024-02-25,Changed Mind
65202,2025-11-14,Wrong Item
22262,2025-03-16,Changed Mind
37116,2024-07-11,Damaged
44035,2024-10-17,Late Delivery
55594,2024-11-02,Late Delivery
34339,2025-12-21,Defective
8951,2025-05-02,Wrong Item
52507,2025-02-23,Defective
84700,2025-05-03,Damaged
28853,2025-04-05,Late Delivery
48595,2024-10-01,Damaged
73977,2024-12-04,Damaged
45567,2025-06-21,Wrong Item
87038,2025-06-22,Damaged
11148,2024-06-13,Late Delivery
86810,2024-08-26,Defective
72444,2025-09-27,Late Delivery
27725,2024-11-14,Wrong Item
18093,2025-04-12,Late Delivery
85627,2024-12-25,Changed Mind
90867,2025-07-11,Defective
19357,2024-10-02,Changed Mind
32833,2025-10-23,Changed Mind
89333,2025-04-26,Wrong Item
31334,2024-04-02,Damaged
68941,2025-02-08,Changed Mind
32613,2024-09-26,Late Delivery
41077,2025-05-30,Damaged
16784,2024-04-23,Late Delivery
41131,2025-01-05,Late Delivery
78319,2024-02-16,Damaged
72170,2024-06-27,Damaged
4152,2024-04-22,Late Delivery
2363,2024-12-29,Wrong Item
51011,2024-12-07,Defective
18054,2025-03-24,Defective
72165,2024-09-17,Wrong Item
49025,2025-11-23,Damaged
80324,2025-10-24,Late Delivery
24136,2024-01-25,Defective
98556,2024-08-24,Late Delivery
31745,2025-03-29,Wrong Item
24934,2024-06-10,Late Delivery
73990,2024-02-11,Wrong Item
43459,2024-04-25,Damaged
35942,2025-07-16,Wrong Item
11374,2024-09-30,Wrong Item
2798,2024-12-19,Defective
24114,2025-04-09,Late Delivery
69044,2025-06-02,Defective
52979,2025-10-04,Changed Mind
10409,2025-07-09,Wrong Item
89556,2025-01-09,Changed Mind
90464,2024-03-13,Defective
7317,2025-05-04,Late Delivery
4546,2024-04-19,Defective
54916,2024-10-12,Late Delivery
11505,2024-09-01,Late Delivery
30850,2025-11-10,Damaged
59439,2025-12-15,Wrong Item
25522,2024-05-14,Defective
19982,2024-12-02,Late Delivery
64722,2024-12-19,Defective
78228,2025-11-04,Defective
97908,2025-05-27,Late Delivery
47700,2025-06-13,Changed Mind
77636,2025-03-21,Wrong Item
24036,2025-04-11,Wrong Item
96252,2025-08-31,Damaged
84914,2025-06-21,Damaged
33320,2025-05-08,Damaged
18733,2025-10-15,Wrong Item
72181,2025-06-20,Changed Mind
63744,2025-08-13,Wrong Item
48528,2025-09-02,Wrong Item
96309,2024-02-09,Wrong Item
74498,2025-02-11,Wrong Item
56599,2024-09-02,Changed Mind
96261,2025-07-11,Damaged
82212,2024-09-10,Defective
82020,2025-01-10,Damaged
30418,2024-12-10,Damaged
6844,2025-04-08,Defective
9854,2025-09-04,Wrong Item
46218,2025-07-06,Changed Mind
48404,2024-05-11,Changed Mind
62855,2025-10-08,Damaged
39814,2025-06-10,Defective
91765,2024-12-26,Late Delivery
98805,2024-06-30,Wrong Item
23000,2025-11-28,Damaged
82606,2025-05-02,Changed Mind
84015,2025-09-06,Defective
28327,2024-02-06,Defective
76915,2025-04-13,Damaged
61653,2024-12-01,Late Delivery
58992,2024-08-23,Changed Mind
20275,2025-02-11,Damaged
74018,2024-09-10,Late Delivery
16130,2024-07-15,Defective
42948,2024-07-05,Wrong Item
56276,2025-10-16,Changed Mind
6314,2024-02-07,Changed Mind
29392,2024-10-04,Late Delivery
19527,2024-12-09,Damaged
11862,2024-07-28,Defective
47454,2024-08-18,Late Delivery
29455,2024-07-31,Wrong Item
67927,2024-09-24,Wrong Item
36926,2025-06-04,Wrong Item
73826,2025-06-08,Late Delivery
7202,2024-06-09,Defective
20173,2025-12-13,Changed Mind
82039,2024-09-16,Damaged
81480,2025-08-16,Changed Mind
42658,2025-12-19,Defective
41456,2024-01-21,Changed Mind
59251,2024-01-19,Late Delivery
70347,2025-09-04,Wrong Item
41649,2024-07-19,Defective
88791,2024-05-15,Defective
74053,2025-11-08,Changed Mind
31079,2024-07-06,Late Delivery
58795,2024-12-17,Changed Mind
49036,2024-05-05,Changed Mind
96033,2025-09-02,Defective
78823,2025-10-01,Changed Mind
90308,2024-08-28,Wrong Item
57769,2024-06-13,Changed Mind
55139,2025-11-17,Wrong Item
91691,2024-07-19,Defective
7337,2025-06-14,Late Delivery
25926,2024-06-15,Wrong Item
29414,2025-11-13,Late Delivery
91855,2025-02-19,Late Delivery
52828,2024-12-07,Wrong Item
62998,2025-08-01,Defective
67870,2025-03-15,Damaged
34911,2024-12-16,Late Delivery
1550,2024-11-01,Late Delivery
28304,2025-03-08,Defective
50012,2025-07-01,Defective
19665,2024-08-02,Changed Mind
65881,2024-06-06,Defective
66583,2024-02-23,Late Delivery
73016,2025-03-05,Wrong Item
69026,2025-02-14,Damaged
46017,2024-02-28,Changed Mind
789,2024-12-19,Wrong Item
61729,2024-10-23,Damaged
62976,2024-07-30,Damaged
38309,2024-06-20,Damaged
83564,2024-02-20,Wrong Item
86111,2024-05-01,Changed Mind
65238,2025-03-14,Changed Mind
9843,2025-12-19,Damaged
88064,2024-08-11,Wrong Item
16099,2024-11-12,Damaged
97293,2025-03-20,Defective
57504,2024-12-11,Changed Mind
81968,2025-09-04,Late Delivery
36981,2024-09-17,Damaged
82774,2025-10-02,Defective
89505,2025-04-29,Changed Mind
69220,2025-08-14,Wrong Item
41508,2024-11-21,Changed Mind
56406,2024-12-09,Wrong Item
72156,2025-11-15,Wrong Item
31410,2025-11-29,Damaged
57968,2025-08-13,Damaged
73338,2024-08-28,Changed Mind
46421,2024-05-15,Defective
53830,2025-07-27,Changed Mind
68923,2024-06-26,Late Delivery
2213,2024-12-09,Wrong Item
52540,2025-01-18,Wrong Item
95696,2024-02-17,Damaged
4832,2024-03-06,Defective
93051,2025-04-08,Damaged
13774,2024-07-15,Late Delivery
98296,2024-08-24,Changed Mind
37180,2024-09-09,Changed Mind
96712,2026-01-04,Defective
57888,2024-12-19,Damaged
19525,2024-04-17,Damaged
53278,2025-03-30,Late Delivery
62334,2025-06-07,Changed Mind
36961,2024-07-17,Damaged
22123,2025-05-15,Defective
75710,2024-04-19,Changed Mind
12967,2025-10-27,Late Delivery
18167,2024-07-18,Defective
35481,2024-10-06,Wrong Item
95853,2025-04-10,Late Delivery
43296,2025-06-19,Defective
63284,2024-11-16,Damaged
30335,2025-11-04,Wrong Item
71660,2024-06-22,Late Delivery
65936,2024-08-06,Damaged
3167,2024-04-24,Wrong Item
68234,2026-01-11,Changed Mind
43166,2024-03-16,Damaged
68967,2025-03-01,Defective
52294,2024-05-05,Late Delivery
25012,2025-04-07,Wrong Item
97549,2025-04-17,Damaged
46129,2025-05-27,Changed Mind
39184,2025-11-24,Late Delivery
77745,2025-07-04,Late Delivery
75308,2025-08-08,Damaged
9846,2024-02-01,Changed Mind
39549,2024-04-08,Wrong Item
24935,2025-08-28,Damaged
28602,2025-04-07,Wrong Item
19125,2024-09-25,Late Delivery
47494,2025-12-29,Wrong Item
10982,2025-12-04,Changed Mind
12770,2026-01-04,Defective
89013,2025-06-25,Changed Mind
72812,2025-12-15,Wrong Item
50207,2024-02-18,Damaged
80996,2025-03-06,Late Delivery
15836,2024-11-28,Defective
20136,2025-05-27,Damaged
58396,2024-11-17,Damaged
54926,2025-02-27,Changed Mind
58699,2025-11-04,Wrong Item
81436,2024-12-11,Changed Mind
69019,2024-11-20,Wrong Item
45758,2025-02-16,Changed Mind
45146,2024-06-28,Damaged
98711,2025-08-14,Late Delivery
34861,2025-11-14,Wrong Item
88072,2025-09-06,Defective
37476,2025-09-24,Defective
38250,2024-09-25,Damaged
19309,2025-10-22,Changed Mind
4882,2026-01-15,Changed Mind
65946,2024-10-13,Damaged
93812,2025-01-02,Defective
89480,2025-01-06,Defective
76340,2024-10-31,Changed Mind
95984,2025-08-18,Wrong Item
38092,2026-01-12,Late Delivery
53142,2024-04-01,Wrong Item
89727,2024-04-30,Defective
45326,2025-10-26,Wrong Item
2437,2025-03-25,Late Delivery
71941,2025-10-31,Wrong Item
72938,2025-04-03,Wrong Item
91839,2024-10-06,Wrong Item
65187,2024-10-30,Wrong Item
49220,2025-07-22,Damaged
1575,2025-11-30,Defective
62393,2024-07-15,Late Delivery
41135,2025-05-01,Defective
92902,2025-09-02,Damaged
8621,2024-12-16,Damaged
17196,2025-05-16,Damaged
97372,2025-01-07,Damaged
34790,2025-09-02,Wrong Item
41444,2025-01-21,Defective
67776,2025-02-09,Changed Mind
58535,2025-08-22,Late Delivery
46442,2025-01-17,Damaged
69601,2025-05-22,Defective
31797,2025-03-19,Damaged
25024,2025-02-27,Damaged
60538,2024-05-08,Damaged
41655,2025-02-14,Damaged
87402,2024-11-07,Damaged
58914,2025-02-17,Late Delivery
75271,2024-09-06,Defective
56620,2024-08-03,Damaged
73815,2024-12-03,Damaged
5541,2024-12-22,Damaged
30470,2025-02-15,Damaged
74274,2025-09-14,Wrong Item
82500,2024-02-05,Wrong Item
89777,2024-10-24,Changed Mind
99506,2024-07-11,Damaged
74859,2024-11-30,Changed Mind
71576,2025-08-12,Late Delivery
35742,2025-02-23,Changed Mind
32427,2025-11-26,Defective
85848,2024-11-27,Wrong Item
63155,2025-05-29,Wrong Item
13507,2024-03-14,Damaged
75618,2025-09-24,Damaged
93244,2024-03-12,Late Delivery
18064,2025-01-13,Late Delivery
67725,2024-04-23,Defective
15866,2025-04-13,Damaged
6805,2024-12-27,Damaged
90355,2024-03-01,Late Delivery
51131,2025-11-29,Late Delivery
65190,2024-06-05,Late Delivery
70146,2024-11-03,Wrong Item
9294,2024-12-22,Changed Mind
86713,2025-08-23,Changed Mind
22916,2025-06-05,Damaged
30175,2025-07-16,Wrong Item
87009,2025-05-28,Late Delivery
44419,2024-02-29,Damaged
19824,2025-03-31,Wrong Item
25585,2025-02-19,Defective
65542,2025-10-15,Wrong Item
60702,2025-06-19,Damaged
40475,2024-02-09,Changed Mind
48741,2025-02-11,Late Delivery
54189,2025-12-19,Defective
87739,2024-09-17,Wrong Item
71266,2025-04-27,Damaged
78112,2024-08-23,Damaged
68718,2024-12-10,Late Delivery
95066,2024-11-19,Damaged
21796,2024-08-23,Damaged
65308,2024-07-12,Late Delivery
12525,2024-09-18,Defective
21352,2024-03-13,Changed Mind
65771,2025-04-02,Changed Mind
22200,2024-02-13,Wrong Item
1748,2025-12-25,Defective
77382,2026-01-02,Wrong Item
89962,2024-10-18,Changed Mind
33944,2025-12-01,Late Delivery
99926,2025-02-11,Damaged
43769,2025-07-18,Changed Mind
22542,2024-12-25,Defective
1957,2025-05-03,Changed Mind
6001,2025-02-07,Defective
99269,2024-09-02,Defective
42700,2025-01-16,Defective
21974,2025-06-12,Wrong Item
54725,2025-11-03,Late Delivery
87127,2025-11-04,Changed Mind
78722,2025-09-22,Late Delivery
65834,2024-06-29,Damaged
9754,2025-09-11,Changed Mind
38671,2024-04-07,Late Delivery
77677,2024-06-24,Late Delivery
68734,2024-08-17,Damaged
51074,2025-03-17,Defective
17841,2025-05-26,Changed Mind
19003,2024-04-15,Changed Mind
24495,2025-02-13,Damaged
31452,2024-12-01,Defective
15366,2025-09-14,Changed Mind
95343,2025-07-11,Changed Mind
66323,2024-08-07,Changed Mind
69946,2024-01-20,Defective
88129,2024-02-07,Damaged
6484,2025-06-18,Changed Mind
87672,2026-01-05,Late Delivery
47522,2024-04-05,Defective
57096,2024-01-24,Wrong Item
3417,2025-04-19,Damaged
28840,2024-05-28,Late Delivery
50248,2024-07-19,Changed Mind
43854,2025-08-09,Wrong Item
29535,2024-06-10,Damaged
53290,2025-04-11,Defective
75663,2024-11-21,Wrong Item
52302,2025-06-18,Wrong Item
14645,2026-01-06,Late Delivery
98584,2024-02-25,Damaged
46896,2025-11-07,Late Delivery
70757,2025-01-05,Late Delivery
68340,2024-01-20,Changed Mind
75064,2025-09-04,Defective
24463,2025-02-04,Wrong Item
44702,2025-08-06,Damaged
67252,2024-11-22,Defective
51785,2024-06-01,Defective
97611,2025-11-10,Damaged
16265,2024-06-23,Defective
38194,2024-08-01,Changed Mind
90343,2024-06-21,Defective
66054,2025-03-16,Changed Mind
17800,2025-12-23,Wrong Item
12111,2024-03-31,Wrong Item
26638,2024-09-07,Late Delivery
97891,2024-06-24,Changed Mind
41762,2024-04-08,Wrong Item
2528,2026-01-18,Defective
41000,2024-10-30,Damaged
1571,2024-04-20,Damaged
55304,2025-05-03,Changed Mind
29469,2024-11-20,Late Delivery
8778,2024-12-29,Defective
23516,2024-04-28,Changed Mind
82480,2025-04-06,Damaged
31061,2026-01-17,Changed Mind
69985,2025-10-02,Defective
51491,2024-07-12,Wrong Item
5763,2025-07-07,Defective
90990,2025-06-03,Wrong Item
10011,2025-06-15,Wrong Item
20051,2025-07-18,Wrong Item
94778,2026-01-17,Changed Mind
74580,2024-11-28,Damaged
1414,2025-12-22,Changed Mind
88639,2024-06-19,Damaged
70701,2025-02-04,Defective
60512,2025-11-11,Late Delivery
30765,2024-12-04,Defective
58965,2025-03-12,Changed Mind
87550,2025-08-24,Changed Mind
56037,2025-08-24,Damaged
72846,2025-01-07,Changed Mind
48542,2024-07-02,Wrong Item
14378,2024-02-22,Changed Mind
96461,2024-07-09,Damaged
28473,2025-04-18,Damaged
72121,2026-01-06,Wrong Item
16368,2024-09-06,Damaged
38349,2025-02-17,Late Delivery
5534,2025-09-30,Defective
74545,2024-06-05,Changed Mind
23466,2024-02-21,Late Delivery
18094,2025-10-28,Changed Mind
45763,2025-10-08,Late Delivery
65696,2025-03-28,Changed Mind
32933,2025-04-19,Wrong Item
47705,2025-11-07,Damaged
5767,2025-08-30,Damaged
14439,2024-07-22,Wrong Item
65242,2025-10-25,Late Delivery
7516,2025-06-12,Defective
11778,2024-03-29,Late Delivery
59391,2024-08-30,Damaged
2663,2025-07-11,Defective
70594,2024-02-06,Changed Mind
93353,2024-10-26,Defective
83045,2024-04-02,Late Delivery
21185,2024-07-22,Wrong Item
83843,2024-05-15,Changed Mind
30337,2025-10-28,Late Delivery
91158,2024-02-07,Changed Mind
40041,2025-05-06,Defective
18553,2024-02-21,Damaged
30579,2025-05-25,Late Delivery
56539,2024-07-29,Wrong Item
25135,2024-07-13,Defective
43601,2025-05-25,Late Delivery
31403,2024-10-16,Wrong Item
41536,2025-10-18,Late Delivery
2545,2025-02-04,Defective
82163,2025-02-05,Late Delivery
34718,2025-11-07,Changed Mind
22097,2025-11-07,Defective
1166,2025-07-15,Late Delivery
94932,2025-11-16,Damaged
84936,2024-10-31,Late Delivery
91488,2024-07-07,Changed Mind
39521,2024-08-23,Wrong Item
75760,2024-11-06,Wrong Item
22951,2024-01-21,Wrong Item
64247,2024-06-22,Damaged
64775,2024-04-16,Changed Mind
42069,2025-02-19,Defective
18554,2026-01-01,Wrong Item
31463,2024-08-01,Changed Mind
93576,2024-07-06,Late Delivery
27887,2024-01-16,Damaged
34281,2024-06-19,Changed Mind
70626,2025-08-11,Changed Mind
21757,2025-11-04,Defective
61804,2025-10-13,Changed Mind
93629,2025-10-13,Defective
80446,2025-05-21,Damaged
52178,2026-01-09,Damaged
44521,2024-08-08,Late Delivery
72533,2025-06-05,Defective
7738,2025-09-03,Defective
58722,2025-08-15,Wrong Item
53616,2024-11-03,Wrong Item
20556,2025-08-18,Late Delivery
56049,2025-05-30,Damaged
17556,2025-08-26,Wrong Item
83782,2024-09-05,Changed Mind
42237,2024-05-12,Damaged
94421,2025-03-23,Changed Mind
24096,2025-12-22,Defective
63607,2025-08-23,Damaged
56632,2024-05-08,Late Delivery
68271,2024-02-16,Defective
11363,2025-10-25,Defective
8711,2024-09-12,Changed Mind
11372,2024-10-24,Defective
95116,2025-11-23,Wrong Item
25555,2025-02-13,Damaged
1719,2024-09-15,Wrong Item
41653,2025-09-30,Changed Mind
92556,2025-04-05,Changed Mind
90531,2025-01-31,Damaged
75077,2024-02-17,Defective
1939,2024-09-16,Late Delivery
93304,2024-08-10,Changed Mind
7864,2024-07-06,Damaged
78602,2024-08-07,Late Delivery
8547,2025-11-12,Defective
34819,2024-05-16,Changed Mind
80550,2026-01-02,Damaged
98205,2024-09-04,Damaged
22645,2025-04-13,Damaged
94217,2025-03-01,Changed Mind
2997,2025-03-28,Late Delivery
5179,2024-03-23,Damaged
11923,2025-04-01,Defective
87742,2025-06-13,Damaged
10514,2024-11-28,Late Delivery
76237,2025-11-21,Changed Mind
8036,2025-10-05,Damaged
42376,2025-08-21,Damaged
10826,2024-05-16,Defective
30759,2024-10-09,Defective
60016,2024-12-30,Damaged
42061,2025-04-01,Damaged
69683,2025-04-26,Defective
93159,2024-02-02,Late Delivery
57904,2024-01-26,Wrong Item
39162,2025-07-14,Wrong Item
2087,2025-01-02,Damaged
95454,2025-08-02,Defective
58303,2025-03-31,Changed Mind
26113,2024-08-01,Changed Mind
53082,2025-05-15,Wrong Item
24187,2025-07-10,Late Delivery
54935,2025-06-24,Wrong Item
74909,2024-07-23,Damaged
43258,2024-08-07,Late Delivery
88879,2024-02-21,Changed Mind
45283,2024-11-07,Defective
31099,2025-08-11,Defective
506,2024-12-30,Damaged
51428,2025-09-16,Wrong Item
50104,2025-08-31,Damaged
35346,2024-11-02,Defective
28746,2024-03-19,Changed Mind
50799,2024-12-19,Defective
17498,2025-10-01,Late Delivery
62447,2024-04-03,Defective
99463,2025-08-28,Defective
21551,2024-06-07,Late Delivery
49233,2025-11-12,Wrong Item
128,2025-05-02,Defective
91790,2024-08-02,Damaged
22611,2025-10-16,Defective
74251,2025-03-18,Damaged
13131,2024-10-15,Late Delivery
83891,2025-05-23,Defective
77803,2025-12-12,Late Delivery
4149,2025-08-15,Late Delivery
35914,2025-05-23,Wrong Item
55852,2025-01-18,Defective
94926,2024-04-29,Damaged
86967,2025-12-09,Damaged
89460,2025-03-10,Defective
13199,2025-06-18,Wrong Item
31162,2025-06-03,Wrong Item
22197,2025-04-08,Wrong Item
39555,2024-05-03,Damaged
22331,2025-02-09,Late Delivery
37130,2025-08-25,Wrong Item
96495,2024-05-22,Damaged
35464,2024-07-10,Damaged
41648,2025-05-13,Late Delivery
80591,2025-11-28,Defective
76874,2025-01-27,Defective
96063,2024-04-04,Wrong Item
20307,2026-01-10,Wrong Item
44708,2024-09-19,Late Delivery
6427,2024-08-31,Wrong Item
92284,2024-02-10,Late Delivery
40471,2025-10-24,Damaged
95335,2025-10-15,Wrong Item
63391,2024-03-24,Damaged
68128,2024-05-06,Changed Mind
66825,2025-06-17,Late Delivery
15885,2024-05-20,Changed Mind
55380,2024-12-20,Wrong Item
17285,2024-05-10,Damaged
79955,2024-10-05,Wrong Item
39522,2025-05-17,Changed Mind
28127,2025-05-15,Wrong Item
77658,2025-04-07,Defective
19109,2025-08-17,Changed Mind
53738,2024-04-28,Wrong Item
46154,2026-01-15,Damaged
19171,2025-03-23,Wrong Item
10219,2024-06-05,Damaged
86763,2025-05-26,Defective
51076,2024-12-19,Wrong Item
42620,2024-04-18,Defective
96402,2025-05-07,Changed Mind
18653,2024-01-27,Damaged
73941,2025-07-17,Changed Mind
96556,2024-02-27,Damaged
14763,2024-07-15,Defective
22978,2025-03-10,Late Delivery
21759,2025-11-06,Wrong Item
39715,2025-02-05,Defective
92767,2024-04-18,Damaged
34353,2025-10-15,Damaged
64571,2025-10-04,Damaged
23842,2025-12-29,Damaged
96689,2025-08-08,Wrong Item
73206,2025-02-03,Changed Mind
32319,2026-01-14,Late Delivery
37834,2025-12-29,Wrong Item
36199,2024-01-29,Damaged
2260,2025-07-16,Wrong Item
68357,2024-10-24,Defective
71108,2024-08-25,Damaged
18988,2024-09-07,Late Delivery
77362,2025-12-27,Damaged
17837,2024-07-23,Late Delivery
82328,2024-05-05,Late Delivery
1055,2024-12-07,Changed Mind
15923,2024-04-07,Changed Mind
92671,2024-11-11,Wrong Item
86992,2024-05-11,Wrong Item
503,2024-08-18,Late Delivery
89645,2025-12-23,Damaged
69374,2025-04-25,Defective
27596,2025-11-25,Defective
34626,2025-01-24,Damaged
32867,2024-11-17,Damaged
32771,2024-11-04,Changed Mind
37819,2025-03-22,Defective
90215,2024-07-05,Late Delivery
52988,2025-04-21,Wrong Item
23884,2024-12-12,Changed Mind
95435,2024-11-13,Defective
40421,2024-04-22,Damaged
59727,2025-08-05,Defective
68521,2025-11-23,Late Delivery
88204,2024-05-27,Changed Mind
57323,2024-05-09,Damaged
97140,2024-03-30,Late Delivery
9544,2024-06-23,Wrong Item
13465,2024-11-23,Changed Mind
